beta_1,beta_2,t_b,xi,n,givenModel,t_b_estMean,t_b_estVar,selRate_NLL,selRate_AIC,selRate_BIC,"selNum_NLL_Gev(0, 0)","selNum_NLL_Gev(0, 1)","selNum_NLL_Gev(1, 0)","selNum_NLL_Gev(1, 1)","selNum_AIC_Gev(0, 0)","selNum_AIC_Gev(0, 1)","selNum_AIC_Gev(1, 0)","selNum_AIC_Gev(1, 1)","selNum_BIC_Gev(0, 0)","selNum_BIC_Gev(0, 1)","selNum_BIC_Gev(1, 0)","selNum_BIC_Gev(1, 1)"
2,-4,0.5,0.2,110,"GEV(1, 1)",0.501081818,0.002351512,0.987,0.952,0.861,2,11,0,987,2,46,0,952,2,137,0,861
2,0,0,0,110,"GEV(1, 0)",NA,NA,0,0.253,0.834,0,0,0,1000,0,125,253,622,0,94,834,72
2,0,0,-0.1,110,"GEV(1, 0)",NA,NA,0,0.246,0.801,0,0,0,1000,0,166,246,588,0,135,801,64
2,0,0,-0.2,110,"GEV(1, 0)",NA,NA,0,0.276,0.806,0,1,0,999,0,141,276,583,1,121,806,72
2,0,0,0.1,110,"GEV(1, 0)",NA,NA,0,0.243,0.828,0,0,0,1000,0,90,243,667,0,80,828,92
2,0,0,0.2,110,"GEV(1, 0)",NA,NA,0,0.227,0.807,0,0,0,1000,0,67,227,706,0,73,807,120
2,1,0.5,0,110,"GEV(1, 1)",0.487218182,0.035095357,0.971,0.857,0.273,0,29,0,971,2,95,46,857,9,242,476,273
2,1,0.5,-0.1,110,"GEV(1, 1)",0.484445455,0.041705464,0.973,0.836,0.236,0,27,0,973,1,110,53,836,9,265,490,236
2,1,0.5,-0.2,110,"GEV(1, 1)",0.492536364,0.039230715,0.988,0.844,0.248,0,12,0,988,0,97,59,844,2,244,506,248
2,1,0.5,0.1,110,"GEV(1, 1)",0.481345455,0.035920159,0.987,0.861,0.361,0,13,0,987,1,90,48,861,3,213,423,361
2,1,0.5,0.2,110,"GEV(1, 1)",0.475290909,0.030150024,0.999,0.941,0.429,0,1,0,999,0,32,27,941,1,160,410,429
2,2,0.5,0,110,"GEV(1, 1)",0.490927273,0.004544875,0.97,0.909,0.726,3,27,0,970,3,88,0,909,7,247,20,726
2,2,0.5,-0.1,110,"GEV(1, 1)",0.492709091,0.003277393,0.976,0.897,0.721,0,24,0,976,0,102,1,897,2,261,16,721
2,2,0.5,-0.2,110,"GEV(1, 1)",0.499290909,0.001619629,0.991,0.905,0.725,0,9,0,991,1,94,0,905,2,258,15,725
2,2,0.5,0.1,110,"GEV(1, 1)",0.489090909,0.005218276,0.97,0.922,0.765,4,26,0,970,5,73,0,922,9,216,10,765
2,2,0.5,0.2,110,"GEV(1, 1)",0.495354545,0.002347461,0.995,0.965,0.854,2,3,0,995,3,32,0,965,4,137,5,854
2,4,0.5,0,110,"GEV(1, 1)",0.499345455,0.000907918,0.995,0.931,0.752,0,5,0,995,0,69,0,931,0,247,1,752
2,4,0.5,-0.1,110,"GEV(1, 1)",0.499536364,1.33E-05,0.994,0.923,0.766,0,6,0,994,0,77,0,923,0,234,0,766
2,4,0.5,-0.2,110,"GEV(1, 1)",0.499890909,1.65E-05,0.983,0.923,0.753,0,17,0,983,0,77,0,923,0,247,0,753
2,4,0.5,0.1,110,"GEV(1, 1)",0.495618182,0.002089335,0.992,0.955,0.819,0,8,0,992,0,45,0,955,0,180,1,819
2,4,0.5,0.2,110,"GEV(1, 1)",0.492336364,0.00271117,0.994,0.962,0.876,0,6,0,994,0,38,0,962,0,122,2,876
4,-1,0.5,0,110,"GEV(1, 1)",0.507572727,0.04138197,0.997,0.932,0.477,0,3,0,997,0,15,53,932,1,28,494,477
4,-1,0.5,-0.1,110,"GEV(1, 1)",0.509127273,0.038266861,0.998,0.931,0.469,0,2,0,998,0,8,61,931,1,21,509,469
4,-1,0.5,-0.2,110,"GEV(1, 1)",0.503127273,0.035638586,0.998,0.934,0.465,0,2,0,998,0,12,54,934,0,25,510,465
4,-1,0.5,0.1,110,"GEV(1, 1)",0.523145455,0.040215909,0.998,0.95,0.561,0,2,0,998,0,9,41,950,0,20,419,561
4,-1,0.5,0.2,110,"GEV(1, 1)",0.520336364,0.031235105,1,0.962,0.605,0,0,0,1000,0,3,35,962,0,11,384,605
4,-2,0.5,0,110,"GEV(1, 1)",0.504981818,0.001917595,1,0.983,0.958,0,0,0,1000,0,17,0,983,5,29,8,958
4,-2,0.5,-0.1,110,"GEV(1, 1)",0.503236364,0.001830365,1,0.986,0.946,0,0,0,1000,0,14,0,986,13,32,9,946
4,-2,0.5,-0.2,110,"GEV(1, 1)",0.501872727,0.001185778,1,0.984,0.954,0,0,0,1000,0,16,0,984,7,33,6,954
4,-2,0.5,0.1,110,"GEV(1, 1)",0.504154545,0.000817524,1,0.992,0.954,0,0,0,1000,0,8,0,992,5,35,6,954
4,-2,0.5,0.2,110,"GEV(1, 1)",0.504627273,0.000693083,1,0.993,0.978,0,0,0,1000,0,7,0,993,3,16,3,978
4,-4,0.5,0,110,"GEV(1, 1)",0.512736364,0.004520239,0.968,0.967,0.967,1,31,0,968,18,14,1,967,24,8,1,967
4,-4,0.5,-0.1,110,"GEV(1, 1)",0.508790909,0.002859381,0.975,0.975,0.974,0,25,0,975,13,12,0,975,16,10,0,974
4,-4,0.5,-0.2,110,"GEV(1, 1)",0.509190909,0.003574556,0.973,0.972,0.971,3,24,0,973,10,18,0,972,19,10,0,971
4,-4,0.5,0.1,110,"GEV(1, 1)",0.506854545,0.002988235,0.984,0.984,0.984,2,14,0,984,13,3,0,984,15,1,0,984
4,-4,0.5,0.2,110,"GEV(1, 1)",0.504627273,0.001754641,0.989,0.989,0.989,0,11,0,989,7,4,0,989,9,2,0,989
4,0,0,0,110,"GEV(1, 0)",NA,NA,0,0.26,0.844,2,35,0,963,5,32,260,703,17,20,844,119
4,0,0,-0.1,110,"GEV(1, 0)",NA,NA,0,0.244,0.867,0,32,0,968,1,31,244,724,7,26,867,100
4,0,0,-0.2,110,"GEV(1, 0)",NA,NA,0,0.277,0.867,1,29,0,970,1,29,277,693,4,26,867,103
4,0,0,0.1,110,"GEV(1, 0)",NA,NA,0,0.237,0.875,0,8,0,992,0,9,237,754,1,10,875,114
4,0,0,0.2,110,"GEV(1, 0)",NA,NA,0,0.259,0.87,0,4,0,996,0,4,259,737,1,3,870,126
4,1,0.5,0,110,"GEV(1, 1)",0.487409091,0.0416015,0.963,0.914,0.472,6,31,0,963,8,29,49,914,11,26,491,472
4,1,0.5,-0.1,110,"GEV(1, 1)",0.487381818,0.038885948,0.979,0.922,0.495,2,19,0,979,3,18,57,922,4,18,483,495
4,1,0.5,-0.2,110,"GEV(1, 1)",0.502690909,0.040116843,0.995,0.932,0.478,1,4,0,995,1,4,63,932,1,6,515,478
4,1,0.5,0.1,110,"GEV(1, 1)",0.485509091,0.040317935,0.972,0.932,0.519,3,25,0,972,5,23,40,932,9,19,453,519
4,1,0.5,0.2,110,"GEV(1, 1)",0.477845455,0.03555076,0.99,0.962,0.618,2,8,0,990,3,7,28,962,4,7,371,618
4,2,0.5,0,110,"GEV(1, 1)",0.506318182,0.005858418,0.99,0.99,0.981,0,10,0,990,0,10,0,990,1,10,8,981
4,2,0.5,-0.1,110,"GEV(1, 1)",0.496836364,0.002492318,0.999,0.999,0.983,0,1,0,999,0,1,0,999,0,1,16,983
4,2,0.5,-0.2,110,"GEV(1, 1)",0.497954545,0.002108255,1,1,0.985,0,0,0,1000,0,0,0,1000,0,0,15,985
4,2,0.5,0.1,110,"GEV(1, 1)",0.504136364,0.00662315,0.997,0.996,0.987,0,3,0,997,0,3,1,996,0,5,8,987
4,2,0.5,0.2,110,"GEV(1, 1)",0.499363636,0.004367764,0.995,0.995,0.99,0,5,0,995,0,5,0,995,0,7,3,990
4,4,0.5,0,110,"GEV(1, 1)",0.497145455,0.000980932,0.999,0.999,0.998,0,0,1,999,0,0,1,999,0,1,1,998
4,4,0.5,-0.1,110,"GEV(1, 1)",0.499845455,9.66E-06,1,1,0.999,0,0,0,1000,0,0,0,1000,0,1,0,999
4,4,0.5,-0.2,110,"GEV(1, 1)",0.500118182,1.13E-05,0.999,0.999,0.996,0,1,0,999,0,1,0,999,0,4,0,996
4,4,0.5,0.1,110,"GEV(1, 1)",0.494636364,0.002556763,1,1,0.998,0,0,0,1000,0,0,0,1000,0,1,1,998
4,4,0.5,0.2,110,"GEV(1, 1)",0.492790909,0.003681876,0.992,0.992,0.992,0,8,0,992,0,8,0,992,0,8,0,992
-1,-1,0.5,0,150,"GEV(1, 1)",0.51556,0.027708617,0.99,0.549,0.051,4,6,0,990,7,433,11,549,8,647,294,51
-1,-1,0.5,-0.1,150,"GEV(1, 1)",0.50236,0.029068299,1,0.495,0.052,0,0,0,1000,0,463,42,495,0,645,303,52
-1,-1,0.5,-0.2,150,"GEV(1, 1)",0.50256,0.026645781,1,0.516,0.063,0,0,0,1000,0,457,27,516,0,650,287,63
-1,-1,0.5,0.1,150,"GEV(1, 1)",0.51464,0.025521236,0.998,0.592,0.097,0,2,0,998,0,391,17,592,0,627,276,97
-1,-1,0.5,0.2,150,"GEV(1, 1)",0.514213333,0.019093519,0.999,0.629,0.151,0,1,0,999,0,359,12,629,0,629,220,151
-1,-2,0.5,0,150,"GEV(1, 1)",0.514966667,0.008874162,0.962,0.557,0.264,16,22,0,962,28,415,0,557,31,704,1,264
-1,-2,0.5,-0.1,150,"GEV(1, 1)",0.51336,0.00768484,0.968,0.574,0.269,17,15,0,968,23,403,0,574,28,699,4,269
-1,-2,0.5,-0.2,150,"GEV(1, 1)",0.504746667,0.002755692,0.988,0.58,0.277,5,7,0,988,7,413,0,580,8,714,1,277
-1,-2,0.5,0.1,150,"GEV(1, 1)",0.5084,0.005413698,0.976,0.606,0.307,10,14,0,976,15,379,0,606,16,676,1,307
-1,-2,0.5,0.2,150,"GEV(1, 1)",0.501833333,0.001630314,0.994,0.679,0.344,1,5,0,994,1,320,0,679,2,654,0,344
-1,-4,0.5,0,150,"GEV(1, 1)",0.499413333,0.000569203,0.996,0.636,0.334,0,4,0,996,0,364,0,636,0,666,0,334
-1,-4,0.5,-0.1,150,"GEV(1, 1)",0.499846667,0.000124056,0.999,0.632,0.31,0,1,0,999,0,368,0,632,0,690,0,310
-1,-4,0.5,-0.2,150,"GEV(1, 1)",0.500113333,3.06E-06,1,0.603,0.29,0,0,0,1000,0,397,0,603,0,710,0,290
-1,-4,0.5,0.1,150,"GEV(1, 1)",0.49826,0.000748254,0.991,0.665,0.36,0,9,0,991,0,335,0,665,0,640,0,360
-1,-4,0.5,0.2,150,"GEV(1, 1)",0.500873333,0.0003075,0.997,0.723,0.42,0,3,0,997,0,277,0,723,0,580,0,420
-1,0,0,0,150,"GEV(1, 0)",NA,NA,0,0.148,0.655,0,0,0,1000,3,419,148,430,93,216,655,36
-1,0,0,-0.1,150,"GEV(1, 0)",NA,NA,0,0.15,0.65,0,0,0,1000,5,444,150,401,95,220,650,35
-1,0,0,-0.2,150,"GEV(1, 0)",NA,NA,0,0.145,0.636,0,0,0,1000,3,446,145,406,128,210,636,26
-1,0,0,0.1,150,"GEV(1, 0)",NA,NA,0,0.152,0.696,0,0,0,1000,3,386,152,459,58,206,696,40
-1,0,0,0.2,150,"GEV(1, 0)",NA,NA,0,0.162,0.711,0,0,0,1000,2,330,162,506,41,187,711,61
-1,1,0.5,0,150,"GEV(1, 1)",0.496146667,0.026142138,1,0.798,0.322,0,0,0,1000,23,178,1,798,369,286,23,322
-1,1,0.5,-0.1,150,"GEV(1, 1)",0.487646667,0.027352125,1,0.783,0.288,0,0,0,1000,24,190,3,783,382,289,41,288
-1,1,0.5,-0.2,150,"GEV(1, 1)",0.4912,0.025150466,1,0.741,0.298,0,0,0,1000,26,232,1,741,371,291,40,298
-1,1,0.5,0.1,150,"GEV(1, 1)",0.49024,0.024534699,1,0.804,0.377,0,0,0,1000,14,180,2,804,317,276,30,377
-1,1,0.5,0.2,150,"GEV(1, 1)",0.492026667,0.024513206,1,0.822,0.389,0,0,0,1000,9,169,0,822,269,315,27,389
-1,2,0.5,0,150,"GEV(1, 1)",0.49728,0.000448339,0.992,0.667,0.323,0,8,0,992,2,331,0,667,4,673,0,323
-1,2,0.5,-0.1,150,"GEV(1, 1)",0.496973333,0.000910861,0.996,0.659,0.337,0,4,0,996,0,341,0,659,1,662,0,337
-1,2,0.5,-0.2,150,"GEV(1, 1)",0.499006667,0.000409245,1,0.649,0.314,0,0,0,1000,0,351,0,649,0,686,0,314
-1,2,0.5,0.1,150,"GEV(1, 1)",0.497066667,0.000175482,0.997,0.698,0.354,0,3,0,997,0,302,0,698,0,646,0,354
-1,2,0.5,0.2,150,"GEV(1, 1)",0.49694,6.95E-05,1,0.742,0.423,0,0,0,1000,0,258,0,742,0,577,0,423
-1,4,0.5,0,150,"GEV(1, 1)",0.489733333,0.004929125,0.971,0.629,0.313,1,28,0,971,3,368,0,629,6,681,0,313
-1,4,0.5,-0.1,150,"GEV(1, 1)",0.49604,0.001108805,0.982,0.603,0.31,2,16,0,982,2,395,0,603,4,686,0,310
-1,4,0.5,-0.2,150,"GEV(1, 1)",0.49958,0.000114027,1,0.595,0.313,0,0,0,1000,0,405,0,595,0,687,0,313
-1,4,0.5,0.1,150,"GEV(1, 1)",0.487746667,0.008266567,0.963,0.674,0.374,1,36,0,963,2,324,0,674,5,620,1,374
-1,4,0.5,0.2,150,"GEV(1, 1)",0.496453333,0.00338138,0.986,0.726,0.399,0,14,0,986,0,274,0,726,0,601,0,399
-2,-1,0.5,0,150,"GEV(1, 1)",0.516886667,0.032973102,0.956,0.911,0.458,24,20,0,956,33,36,20,911,35,153,354,458
-2,-1,0.5,-0.1,150,"GEV(1, 1)",0.52692,0.032914183,0.974,0.913,0.422,10,16,0,974,13,48,26,913,16,164,398,422
-2,-1,0.5,-0.2,150,"GEV(1, 1)",0.5056,0.031194857,0.985,0.932,0.442,3,12,0,985,3,35,30,932,6,150,402,442
-2,-1,0.5,0.1,150,"GEV(1, 1)",0.512186667,0.027211675,0.99,0.952,0.528,3,7,0,990,6,21,21,952,7,112,353,528
-2,-1,0.5,0.2,150,"GEV(1, 1)",0.51832,0.022027205,0.998,0.975,0.656,1,1,0,998,2,12,11,975,2,79,263,656
-2,-2,0.5,0,150,"GEV(1, 1)",0.4993,0.009056166,0.964,0.938,0.822,7,29,0,964,14,48,0,938,15,159,4,822
-2,-2,0.5,-0.1,150,"GEV(1, 1)",0.50518,0.003923269,0.984,0.961,0.849,6,10,0,984,11,28,0,961,11,140,0,849
-2,-2,0.5,-0.2,150,"GEV(1, 1)",0.505293333,0.00233823,0.992,0.964,0.855,4,4,0,992,6,30,0,964,7,135,3,855
-2,-2,0.5,0.1,150,"GEV(1, 1)",0.49942,0.007881634,0.97,0.948,0.878,4,26,0,970,8,44,0,948,8,113,1,878
-2,-2,0.5,0.2,150,"GEV(1, 1)",0.50106,0.00271399,0.986,0.977,0.927,2,12,0,986,3,20,0,977,3,69,1,927
-2,-4,0.5,0,150,"GEV(1, 1)",0.499813333,0.000162884,0.999,0.979,0.884,0,1,0,999,0,21,0,979,0,116,0,884
-2,-4,0.5,-0.1,150,"GEV(1, 1)",0.49982,0.000205017,1,0.979,0.885,0,0,0,1000,0,21,0,979,0,115,0,885
-2,-4,0.5,-0.2,150,"GEV(1, 1)",0.499986667,3.03E-06,1,0.983,0.889,0,0,0,1000,0,17,0,983,0,111,0,889
-2,-4,0.5,0.1,150,"GEV(1, 1)",0.500393333,5.99E-05,0.999,0.984,0.924,0,1,0,999,0,16,0,984,0,76,0,924
-2,-4,0.5,0.2,150,"GEV(1, 1)",0.499926667,0.000204777,0.999,0.989,0.946,0,1,0,999,0,11,0,989,0,54,0,946
-2,0,0,0,150,"GEV(1, 0)",NA,NA,0,0.24,0.884,0,0,0,1000,0,55,240,705,0,60,884,56
-2,0,0,-0.1,150,"GEV(1, 0)",NA,NA,0,0.246,0.871,0,0,0,1000,0,77,246,677,0,77,871,52
-2,0,0,-0.2,150,"GEV(1, 0)",NA,NA,0,0.258,0.869,0,0,0,1000,0,74,258,668,0,74,869,57
-2,0,0,0.1,150,"GEV(1, 0)",NA,NA,0,0.218,0.871,0,0,0,1000,0,48,218,734,0,63,871,66
-2,0,0,0.2,150,"GEV(1, 0)",NA,NA,0,0.228,0.869,0,0,0,1000,0,22,228,750,0,36,869,95
-2,1,0.5,0,150,"GEV(1, 1)",0.484026667,0.025174561,1,0.794,0.361,0,0,0,1000,15,188,3,794,394,160,85,361
-2,1,0.5,-0.1,150,"GEV(1, 1)",0.4984,0.024901719,1,0.782,0.361,0,0,0,1000,24,190,4,782,396,166,77,361
-2,1,0.5,-0.2,150,"GEV(1, 1)",0.508806667,0.025106883,1,0.781,0.369,0,0,0,1000,24,186,9,781,390,145,96,369
-2,1,0.5,0.1,150,"GEV(1, 1)",0.48804,0.024005586,1,0.815,0.43,0,0,0,1000,7,173,5,815,333,158,79,430
-2,1,0.5,0.2,150,"GEV(1, 1)",0.480306667,0.021376838,1,0.844,0.498,0,0,0,1000,4,145,7,844,301,133,68,498
-2,2,0.5,0,150,"GEV(1, 1)",0.49774,8.16E-05,1,0.975,0.892,0,0,0,1000,0,25,0,975,0,108,0,892
-2,2,0.5,-0.1,150,"GEV(1, 1)",0.497826667,0.000188977,1,0.975,0.88,0,0,0,1000,0,25,0,975,0,120,0,880
-2,2,0.5,-0.2,150,"GEV(1, 1)",0.499133333,0.000270542,1,0.984,0.905,0,0,0,1000,0,16,0,984,0,95,0,905
-2,2,0.5,0.1,150,"GEV(1, 1)",0.497086667,0.000700613,0.999,0.99,0.933,0,1,0,999,1,9,0,990,1,65,1,933
-2,2,0.5,0.2,150,"GEV(1, 1)",0.49732,0.000408515,1,0.995,0.95,0,0,0,1000,0,5,0,995,1,49,0,950
-2,4,0.5,0,150,"GEV(1, 1)",0.485746667,0.004517093,0.934,0.913,0.83,4,62,0,934,5,82,0,913,8,162,0,830
-2,4,0.5,-0.1,150,"GEV(1, 1)",0.496853333,0.00096057,0.976,0.952,0.854,1,23,0,976,2,46,0,952,4,142,0,854
-2,4,0.5,-0.2,150,"GEV(1, 1)",0.499806667,6.50E-06,0.996,0.981,0.896,0,4,0,996,0,19,0,981,0,104,0,896
-2,4,0.5,0.1,150,"GEV(1, 1)",0.48956,0.003612841,0.966,0.949,0.874,1,33,0,966,2,49,0,949,5,121,0,874
-2,4,0.5,0.2,150,"GEV(1, 1)",0.49458,0.001968459,0.987,0.98,0.913,1,12,0,987,4,16,0,980,5,81,1,913
-4,-1,0.5,0,150,"GEV(1, 1)",0.51084,0.038156295,0.964,0.943,0.613,10,26,0,964,13,23,21,943,16,20,351,613
-4,-1,0.5,-0.1,150,"GEV(1, 1)",0.510293333,0.030805119,0.982,0.961,0.581,12,6,0,982,13,5,21,961,13,5,401,581
-4,-1,0.5,-0.2,150,"GEV(1, 1)",0.521233333,0.028362263,0.996,0.972,0.599,2,2,0,996,2,2,24,972,2,2,397,599
-4,-1,0.5,0.1,150,"GEV(1, 1)",0.513726667,0.032323057,0.965,0.956,0.667,10,25,0,965,11,24,9,956,11,24,298,667
-4,-1,0.5,0.2,150,"GEV(1, 1)",0.517126667,0.021701757,0.986,0.973,0.709,0,14,0,986,2,12,13,973,3,11,277,709
-4,-2,0.5,0,150,"GEV(1, 1)",0.497673333,0.003004035,0.997,0.997,0.994,0,3,0,997,0,3,0,997,0,3,3,994
-4,-2,0.5,-0.1,150,"GEV(1, 1)",0.499706667,0.001675189,0.998,0.998,0.992,1,1,0,998,1,1,0,998,1,1,6,992
-4,-2,0.5,-0.2,150,"GEV(1, 1)",0.501706667,0.000485217,1,1,0.999,0,0,0,1000,0,0,0,1000,0,0,1,999
-4,-2,0.5,0.1,150,"GEV(1, 1)",0.49856,0.003228266,0.996,0.996,0.996,0,4,0,996,1,3,0,996,1,3,0,996
-4,-2,0.5,0.2,150,"GEV(1, 1)",0.501153333,0.000887246,1,1,1,0,0,0,1000,0,0,0,1000,0,0,0,1000
-4,-4,0.5,0,150,"GEV(1, 1)",0.50034,5.98E-06,1,1,1,0,0,0,1000,0,0,0,1000,0,0,0,1000
-4,-4,0.5,-0.1,150,"GEV(1, 1)",0.500266667,5.98E-06,1,1,1,0,0,0,1000,0,0,0,1000,0,0,0,1000
-4,-4,0.5,-0.2,150,"GEV(1, 1)",0.500013333,2.94E-06,1,1,1,0,0,0,1000,0,0,0,1000,0,0,0,1000
-4,-4,0.5,0.1,150,"GEV(1, 1)",0.500633333,7.83E-06,1,1,1,0,0,0,1000,0,0,0,1000,0,0,0,1000
-4,-4,0.5,0.2,150,"GEV(1, 1)",0.500793333,9.11E-06,1,1,1,0,0,0,1000,0,0,0,1000,0,0,0,1000
-4,0,0,0,150,"GEV(1, 0)",NA,NA,0,0.234,0.879,26,15,0,959,32,9,234,725,33,8,879,80
-4,0,0,-0.1,150,"GEV(1, 0)",NA,NA,0,0.219,0.872,25,34,0,941,34,25,219,722,38,21,872,69
-4,0,0,-0.2,150,"GEV(1, 0)",NA,NA,0,0.217,0.885,8,21,0,971,12,17,217,754,15,14,885,86
-4,0,0,0.1,150,"GEV(1, 0)",NA,NA,0,0.209,0.878,7,13,0,980,14,6,209,771,16,4,878,102
-4,0,0,0.2,150,"GEV(1, 0)",NA,NA,0,0.238,0.904,1,3,0,996,2,2,238,758,2,2,904,92
-4,1,0.5,0,150,"GEV(1, 1)",0.49694,0.030439609,0.993,0.971,0.582,2,5,0,993,3,4,22,971,4,6,408,582
-4,1,0.5,-0.1,150,"GEV(1, 1)",0.489,0.025096007,0.998,0.975,0.564,1,1,0,998,1,3,21,975,2,10,424,564
-4,1,0.5,-0.2,150,"GEV(1, 1)",0.495826667,0.025184835,0.999,0.964,0.599,0,1,0,999,1,1,34,964,1,4,396,599
-4,1,0.5,0.1,150,"GEV(1, 1)",0.48004,0.024111666,0.999,0.983,0.645,0,1,0,999,1,0,16,983,1,5,349,645
-4,1,0.5,0.2,150,"GEV(1, 1)",0.480546667,0.017556013,1,0.995,0.716,0,0,0,1000,0,1,4,995,0,3,281,716
-4,2,0.5,0,150,"GEV(1, 1)",0.497413333,0.000441128,1,0.997,0.992,0,0,0,1000,0,3,0,997,0,8,0,992
-4,2,0.5,-0.1,150,"GEV(1, 1)",0.497666667,0.000556,1,0.996,0.993,0,0,0,1000,0,4,0,996,0,5,2,993
-4,2,0.5,-0.2,150,"GEV(1, 1)",0.499466667,9.96E-05,1,0.995,0.987,0,0,0,1000,0,5,0,995,0,12,1,987
-4,2,0.5,0.1,150,"GEV(1, 1)",0.49682,8.99E-05,1,0.999,0.993,0,0,0,1000,0,1,0,999,0,4,3,993
-4,2,0.5,0.2,150,"GEV(1, 1)",0.497013333,7.98E-05,1,1,0.998,0,0,0,1000,0,0,0,1000,0,2,0,998
-4,4,0.5,0,150,"GEV(1, 1)",0.500326667,0.00211681,0.957,0.956,0.956,1,42,0,957,1,42,1,956,10,33,1,956
-4,4,0.5,-0.1,150,"GEV(1, 1)",0.500233333,0.002889012,0.958,0.958,0.957,1,41,0,958,4,38,0,958,12,30,1,957
-4,4,0.5,-0.2,150,"GEV(1, 1)",0.498466667,0.00572791,0.968,0.966,0.965,1,27,4,968,2,26,6,966,5,21,9,965
-4,4,0.5,0.1,150,"GEV(1, 1)",0.49844,0.000234601,0.989,0.989,0.989,0,11,0,989,0,11,0,989,1,10,0,989
-4,4,0.5,0.2,150,"GEV(1, 1)",0.49844,0.000145089,0.995,0.995,0.994,0,5,0,995,0,5,0,995,1,4,1,994
0,-1,0.5,0,150,"GEV(0, 1)",0.505573333,0.001750956,0,0.739,0.829,0,0,0,1000,0,739,14,247,0,829,126,45
0,-1,0.5,-0.1,150,"GEV(0, 1)",0.503553333,0.002050624,0.001,0.726,0.801,0,1,0,999,0,726,10,264,2,801,159,38
0,-1,0.5,-0.2,150,"GEV(0, 1)",0.505206667,0.002287044,0,0.737,0.816,0,0,0,1000,0,737,23,240,0,816,140,44
0,-1,0.5,0.1,150,"GEV(0, 1)",0.511013333,0.001392899,0.001,0.757,0.85,0,1,0,999,0,757,15,228,2,850,118,30
0,-1,0.5,0.2,150,"GEV(0, 1)",0.509626667,0.001198036,0.001,0.771,0.885,0,1,0,999,0,771,7,222,0,885,71,44
0,-2,0.5,0,150,"GEV(0, 1)",0.5098,0.005065114,0.019,0.822,0.95,7,19,0,974,13,822,0,165,16,950,1,33
0,-2,0.5,-0.1,150,"GEV(0, 1)",0.50592,0.005202957,0.019,0.845,0.96,6,19,0,975,15,845,0,140,16,960,1,23
0,-2,0.5,-0.2,150,"GEV(0, 1)",0.5012,0.001233571,0.004,0.827,0.965,1,4,0,995,3,827,0,170,3,965,0,32
0,-2,0.5,0.1,150,"GEV(0, 1)",0.502613333,0.001198725,0.004,0.841,0.961,1,4,0,995,2,841,0,157,3,961,0,36
0,-2,0.5,0.2,150,"GEV(0, 1)",0.503226667,0.000258024,0.002,0.822,0.978,0,2,0,998,0,822,0,178,0,978,0,22
0,-4,0.5,0,150,"GEV(0, 1)",0.496993333,0.001355293,0.014,0.845,0.968,0,14,0,986,0,845,0,155,1,968,0,31
0,-4,0.5,-0.1,150,"GEV(0, 1)",0.50018,4.82E-06,0,0.858,0.968,0,0,0,1000,0,858,0,142,0,968,0,32
0,-4,0.5,-0.2,150,"GEV(0, 1)",0.500053333,3.73E-06,0,0.821,0.976,0,0,0,1000,0,821,0,179,0,976,0,24
0,-4,0.5,0.1,150,"GEV(0, 1)",0.49552,0.001747811,0.009,0.808,0.959,0,9,0,991,0,808,0,192,0,959,0,41
0,-4,0.5,0.2,150,"GEV(0, 1)",0.498806667,0.000588453,0.01,0.83,0.97,0,10,0,990,0,830,0,170,0,970,0,30
0,0,0,0,150,"GEV(0, 0)",NA,NA,0,0.318,0.931,0,0,0,1000,318,382,12,288,931,41,21,7
0,0,0,-0.1,150,"GEV(0, 0)",NA,NA,0,0.299,0.923,0,0,0,1000,299,387,16,298,923,47,25,5
0,0,0,-0.2,150,"GEV(0, 0)",NA,NA,0,0.316,0.921,0,0,0,1000,316,361,18,305,921,42,25,12
0,0,0,0.1,150,"GEV(0, 0)",NA,NA,0,0.281,0.924,0,0,0,1000,281,408,13,298,924,46,20,10
0,0,0,0.2,150,"GEV(0, 0)",NA,NA,0,0.304,0.915,0,0,0,1000,304,404,10,282,915,55,19,11
0,1,0.5,0,150,"GEV(0, 1)",0.49374,0.001455646,0,0.745,0.819,0,0,0,1000,0,745,18,237,2,819,138,41
0,1,0.5,-0.1,150,"GEV(0, 1)",0.497606667,0.001844072,0,0.762,0.814,0,0,0,1000,0,762,15,223,0,814,135,51
0,1,0.5,-0.2,150,"GEV(0, 1)",0.49686,0.001640003,0,0.749,0.813,0,0,0,1000,0,749,16,235,0,813,139,48
0,1,0.5,0.1,150,"GEV(0, 1)",0.488933333,0.001339847,0.001,0.758,0.845,0,1,0,999,0,758,11,231,0,845,114,41
0,1,0.5,0.2,150,"GEV(0, 1)",0.49176,0.001418855,0,0.781,0.875,0,0,0,1000,0,781,6,213,0,875,82,43
0,2,0.5,0,150,"GEV(0, 1)",0.499566667,0.002080426,0.032,0.842,0.974,0,32,0,968,0,842,0,158,7,974,3,16
0,2,0.5,-0.1,150,"GEV(0, 1)",0.50524,0.003302423,0.019,0.853,0.966,2,19,0,979,4,853,0,143,8,966,3,23
0,2,0.5,-0.2,150,"GEV(0, 1)",0.500866667,0.001255527,0.005,0.839,0.976,0,5,0,995,1,839,0,160,1,976,1,22
0,2,0.5,0.1,150,"GEV(0, 1)",0.496826667,0.000644708,0.013,0.854,0.962,0,13,0,987,0,854,0,146,1,962,2,35
